"Biuro Obrotu Nieruchomościami ""WORLD HOUSE""";2009-01-23;Borowej Góry;mazowieckie;01-354;Warszawa;https://worldhouse.otodom.pl;0
Biuro sprzedaży;2015-11-02;Marynarska 21 lok 6;mazowieckie;02-674;Warszawa;https://N-plus.otodom.pl;0
Biuro sprzedaży;2020-06-03;Bukowińska 24c;mazowieckie;02-703;Warszawa;https://www.otodom.pl/shop/biuro-sprzedazy-IDwe73/;0
Biuro Sprzedaży;2018-01-04;Piknikowa, 17/2;mazowieckie;03-017;Warszawa;https://www.otodom.pl/shop/biuro-sprzedazy-IDeBWK/;0
Biuro sprzedaży;2021-03-04;Gdańsk;mazowieckie;00-000;Warszawa;https://www.otodom.pl/shop/biuro-sprzedazy-IDx6ow/;0
Biuro sprzedaży;2021-02-10;Al. Jerozolimskie;mazowieckie;00-024;Warszawa;https://www.otodom.pl/shop/biuro-sprzedazy-IDvVZF/;0
Biuro Sprzedaży;2015-06-11;Biuro Sprzedaży;mazowieckie;03-193;Warszawa;https://homeland.otodom.pl;0
BIURO SPRZEDAŻY;2015-05-20;Kasprzaka;mazowieckie;01-234;Warszawa;https://www.otodom.pl/shop/biuro-sprzedazy-ID3Lnq/;0
Biuro sprzedaży;2018-05-30;Saska 100 lok. 5;mazowieckie;03-914;Warszawa;https://loft51.otodom.pl;0
Biuro Sprzedaży Cicha Łąka;2018-12-03;Chodkiewicza   5 lok. U4;mazowieckie;02-593;Warszawa;https://www.otodom.pl/shop/biuro-sprzedazy-cicha-laka-IDmjAo/;0
Biuro Sprzedaży Dewelopera;2016-09-07;.;mazowieckie;01-234;Warszawa;https://bezposrednio.otodom.pl;0
Biuro Sprzedaży Deweloperskiej;2021-02-26;Nocznickiego 23, lok. U1;mazowieckie;01-948;Warszawa;https://azdominieruchomosci.otodom.pl;0
Biuro sprzedaży inwestycji oddział Łódź;2019-11-14;Żurawia 6/12;mazowieckie;00-503;Warszawa;https://www.otodom.pl/shop/biuro-sprzedazy-inwestycji-oddzial-lodz-IDtSh9/;0
biuro sprzedaży NTC POWIŚLE;2019-08-29;Leszczyńska 4;mazowieckie;00-339;Warszawa;https://NTCnowepowisle.otodom.pl;0
BK-Invest Nieruchomości;2020-04-27;Kolejarska 6a;mazowieckie;03-646;Warszawa;https://bk-invest.otodom.pl;0
BKR Premium;2018-06-20;Koszykowa 14/7;mazowieckie;00-564;Warszawa;https://www.otodom.pl/shop/bkr-premium-IDiqDC/;0
BK INVEST HOUSE;2016-05-05;Kordeckiego 19 lok.2;mazowieckie;04-143;Warszawa;https://www.otodom.pl/shop/bk-invest-house-ID6B7Y/;0
BLOOM Nieruchomości;2020-07-06;Wichrowa 11;mazowieckie;04-682;Warszawa;https://www.otodom.pl/shop/bloom-nieruchomosci-IDwqJB/;0
BLS NIERUCHOMOŚCI;2019-04-11;Pancera 11 m.15;mazowieckie;03-187;Warszawa;https://bls-nieruchomosci.otodom.pl;0
BLUERS;2014-06-09;Konstruktorska 11;mazowieckie;02-673;Warszawa;https://bluers.otodom.pl;0
Blue Home Nieruchomości;2019-09-13;Kazachska 7/73;mazowieckie;02-999;Warszawa;https://bluehomewaw.otodom.pl;0
BMB REALTY;2016-10-16;Chmielna 2 lok. 31;mazowieckie;00-020;Warszawa;https://bmbrealty.otodom.pl;0
BNP Paribas Real Estate Poland Sp z o.o.;2016-03-23;ul. Grzybowska 78;mazowieckie;00-844;Warszawa;https://www.otodom.pl/shop/bnp-paribas-real-estate-poland-sp-z-o-o-ID5D1n/;0
BNP Paribas Real Estate Sp. z o.o.;2020-06-09;Al. Jana Pawła II 25;mazowieckie;00-854;Warszawa;https://www.otodom.pl/shop/bnp-paribas-real-estate-sp-z-o-o-IDwbXF/;0
Bn Progres sp. z o.o.;2016-03-09;Bagno 5/43;mazowieckie;00-112;Warszawa;https://www.otodom.pl/shop/bn-progres-sp-z-o-o-ID61AD/;0
Bogucka  Nieruchomości;2018-02-28;Świetlików 8 /61A;mazowieckie;01-389;Warszawa;https://www.otodom.pl/shop/bogucka-nieruchomosci-IDfTLt/;0
Bohdan Grochowski-Nieruchomości;2014-10-18;Bartoszewicza 1 C lok.35;mazowieckie;00-337;Warszawa;https://www.otodom.pl/shop/bohdan-grochowski-nieruchomosci-ID3m9P/;0
Bolek i Lolek;2019-10-10;Wrzosowa 1;mazowieckie;04-914;Warszawa;https://www.otodom.pl/shop/bolek-i-lolek-IDtFjb/;0
Bolton Polska Sp. z o.o.;2020-02-24;Domaniewska 37;mazowieckie;02-672;Warszawa;https://www.otodom.pl/shop/bolton-polska-sp-z-o-o-IDuCT6/;0
Bond Management;2019-03-29;Krokwi 36/1;mazowieckie;03-114;Warszawa;https://www.otodom.pl/shop/bond-management-IDnEja/;0
BON Milewscy sp. z o. o.;2015-01-30;Al. Marszałka Józefa Piłsudskiego 73;mazowieckie;05-077;Warszawa;https://milewscy.otodom.pl;0
BookingHost Sp Z o o;2021-01-14;Lucka 20 lokal 15;mazowieckie;00-845;Warszawa;https://www.otodom.pl/shop/bookinghost-sp-z-o-o-IDvIST/;0
Borawska & Kollat Agencja Nieruchomości;2016-09-13;Mickiewicza 37 m 58;mazowieckie;01-625;Warszawa;https://www.otodom.pl/shop/borawska-kollat-agencja-nieruchomosci-ID8a2E/;0
Bordesign;2017-02-08;Władysława Raginisa 12/12;mazowieckie;01-317;Warszawa;https://www.otodom.pl/shop/bordesign-ID9OI0/;0
BOŚ Capital Sp. z o. o.;2018-03-16;Żelazna 32;mazowieckie;00-832;Warszawa;https://www.otodom.pl/shop/bos-capital-sp-z-o-o-IDgitt/;0
Boutique Properties;2016-03-09;Spokojna 7 lok.8;mazowieckie;01-044;Warszawa;https://www.otodom.pl/shop/boutique-properties-ID61pl/;0
BPC jacek trojanowski - Metrohouse;2020-02-03;Olbrachta 118B/24;mazowieckie;01-373;Warszawa;https://www.otodom.pl/shop/bpc-jacek-trojanowski-metrohouse-IDuixZ/;0
BRACIA STRZELCZYK Agnieszka Strzelczyk;2007-12-18;Pl. Konstytucji 4/47;mazowieckie;00-552;Warszawa;https://braciastrzelczyk.otodom.pl;0
Bracia Strzelczyk Nieruchomości;2021-02-03;Marszałkowska 58 lok. 11;mazowieckie;00-545;Warszawa;https://www.otodom.pl/shop/bracia-strzelczyk-nieruchomosci-IDvTZ6/;0
Bracia Szczepańscy Real Estate since 1999;2018-01-26;Puławska 413;mazowieckie;02-801;Warszawa;https://braciaszczepanscyrealestate.otodom.pl;0
brak;2018-05-30;brak;mazowieckie;00-000;Warszawa;https://www.otodom.pl/shop/brak-IDhVEE/;0
Brandt Nieruchomości Sp. z o.o. Sp. k.;2015-06-09;Zakopiańska 5 lok. 2;mazowieckie;03-934;Warszawa;https://www.otodom.pl/shop/brandt-nieruchomosci-sp-z-o-o-sp-k-ID3NEc/;0
Brenson Nieruchomości;2020-01-13;Widoczna 49A;mazowieckie;04-647;Warszawa;https://www.otodom.pl/shop/brenson-nieruchomosci-IDucan/;0
Bright Estates;2020-08-19;Chełmżyńska 27/35 m 15;mazowieckie;04-247;Warszawa;https://brightestates.otodom.pl;0
BRiK Nieruchomości;2019-06-11;ul. Kondratowicza 18 lok. 421;mazowieckie;03-285;Warszawa;https://www.otodom.pl/shop/brik-nieruchomosci-IDqsWX/;0
Brokertrade;2013-01-18;Rumiankowa 11/2;mazowieckie;05-077;Warszawa;https://brokertrade.otodom.pl;0
Broker House Sp. z o.o.;2020-06-17;Szaserów;mazowieckie;04-293;Warszawa;https://www.otodom.pl/shop/broker-house-sp-z-o-o-IDwjz3/;0
BROKING;2016-01-14;Nowogrodzka 31;mazowieckie;00-511;Warszawa;https://broking.otodom.pl;0
Brookfield Partners Sp. z o.o.;2017-05-02;Górskiego 6/30;mazowieckie;00-033;Warszawa;https://www.otodom.pl/shop/brookfield-partners-sp-z-o-o-IDaQR4/;0
Brzozowski Nieruchomości;2015-03-10;al. Jana Pawła II 27;mazowieckie;00-867;Warszawa;https://brzozowski-nieruchomosci.otodom.pl;0
BSC Real Estate Advisors;2015-01-12;Sienna 39;mazowieckie;00-121;Warszawa;https://www.otodom.pl/shop/bsc-real-estate-advisors-ID3wOw/;0
Buczyńska Kancelaria Inwestora-biuro rachunkowe;2015-09-16;Marywilska 36;mazowieckie;03-228;Warszawa;https://www.otodom.pl/shop/buczynska-kancelaria-inwestora-biuro-rachunkowe-ID4uch/;0
Budnik NIeruchomości;2020-04-20;Angorska 8A;mazowieckie;03-913;Warszawa;https://www.otodom.pl/shop/budnik-nieruchomosci-IDuWz8/;0
Business Link;2018-05-09;ul. Piękna 68;mazowieckie;00-672;Warszawa;https://www.otodom.pl/shop/business-link-IDh39K/;0
BVP IMMOBILIEN ENTERPRISE sp. z o. o.;2021-03-30;Kasprzaka 31, biuro 118;mazowieckie;01-234;Warszawa;https://www.otodom.pl/shop/bvp-immobilien-enterprise-sp-z-o-o-IDxgjm/;0
CAPITAL ESTATES Sp. z o. o.;2014-11-19;Madalińskiego 67B lok. 38;mazowieckie;02-546;Warszawa;https://capitalestates.otodom.pl;0
Capital House Nieruchomości;2018-01-22;Jana III Sobieskiego 72a lok. 120;mazowieckie;02-930;Warszawa;https://www.otodom.pl/shop/capital-house-nieruchomosci-IDcMnO/;0
Capital Park S.A.;2021-02-12;Klimczaka 1;mazowieckie;02-797;Warszawa;https://www.otodom.pl/shop/capital-park-s-a-IDvY6E/;0
Capital Place S. C.;2019-02-19;Akcent 4b;mazowieckie;01-937;Warszawa;https://capitalplace.otodom.pl;0
Carpenter House;2020-08-25;Kryniczna 32/5;mazowieckie;03-934;Warszawa;https://www.otodom.pl/shop/carpenter-house-IDwOcb/;0
Castellan Estate;2020-07-15;Opoczyńska 4A;mazowieckie;02-526;Warszawa;https://www.otodom.pl/shop/castellan-estate-IDwq7U/;0
CBRE Sp.z o.o.;2019-07-12;Rondo ONZ 1;mazowieckie;00-124;Warszawa;https://www.otodom.pl/shop/cbre-sp-z-o-o-IDqDRs/;0
CBRE Sp. z o.o.;2013-07-09;Rondo ONZ 1;mazowieckie;00-124;Warszawa;https://cbre.otodom.pl;0
CBRE Sp. z o.o.;2019-04-24;Rondo ONZ 1;mazowieckie;00-124;Warszawa;https://www.otodom.pl/shop/cbre-sp-z-o-o-IDpDFC/;0
CBRE Sp. z o. o.;2017-11-03;Rondo ONZ 1;mazowieckie;00-124;Warszawa;https://www.otodom.pl/shop/cbre-sp-z-o-o-IDdv0s/;0
Centrum Finansowe S.A.;2020-01-08;Grzybowska 87;mazowieckie;00-844;Warszawa;https://centrumfinansowe.otodom.pl;0
CENTRUM INWESTYCJI MIESZKANIOWYCH;2017-03-20;Ordona 12 E;mazowieckie;01-237;Warszawa;https://www.otodom.pl/shop/centrum-inwestycji-mieszkaniowych-IDaofa/;0
CityAds Media Polska Sp. z o.o.;2020-01-20;ul. Kleszczowa 41/8;mazowieckie;02-485;Warszawa;https://www.otodom.pl/shop/cityads-media-polska-sp-z-o-o-IDufif/;0
Citymark Nieruchomości;2021-04-15;J. Bartoszewicza 3 lok. 30;mazowieckie;00-337;Warszawa;https://citymark.otodom.pl;0
CityPL Nieruchomości;2018-02-13;Solidarności 117 lok. 813;mazowieckie;00-140;Warszawa;https://www.otodom.pl/shop/citypl-nieruchomosci-IDfBtF/;0
CityPL Nieruchomości;2015-09-24;Aleje Jerozolimskie;mazowieckie;02-001;Warszawa;https://www.otodom.pl/shop/citypl-nieruchomosci-ID4AnB/;0
CitySpace Beethovena;2020-05-14;Rondo ONZ 1, p.10;mazowieckie;00-728;Warszawa;https://www.otodom.pl/shop/cityspace-beethovena-IDw540/;0
CitySpace Club Młociny;2020-05-19;ul. Zgrupowania AK;mazowieckie;01-943;Warszawa;https://www.otodom.pl/shop/cityspace-club-mlociny-IDw7yM/;0
City and Home Radosław Kasperski;2018-01-10;Czerska 18;mazowieckie;00-732;Warszawa;https://www.otodom.pl/shop/city-and-home-radoslaw-kasperski-IDeNCk/;0
CK Property Sp. z oo.;2017-05-17;Plac Konstytucji 5;mazowieckie;00-657;Warszawa;https://ckproperty.otodom.pl;0
COME 2 INVEST;2019-05-13;Chełmońskiego 8;mazowieckie;02-495;Warszawa;https://www.otodom.pl/shop/come-2-invest-IDq77S/;0
COMMERSON - Commercial Real Estate;2014-02-18;Stawki 40;mazowieckie;01-040;Warszawa;https://commerson.otodom.pl;0
Complete House;2019-04-23;Grzybowska 43;mazowieckie;00-855;Warszawa;https://www.otodom.pl/shop/complete-house-IDpnv0/;0
Concept House;2017-05-31;Świeradowska 47;mazowieckie;02-662;Warszawa;https://concepthouse.otodom.pl;0
Concierge House;2014-11-20;ul. Grzybowska 2 lok. 21;mazowieckie;00-131;Warszawa;https://www.otodom.pl/shop/concierge-house-ID3qE1/;0
CONSE GROUP;2014-01-16;ul. Polna 42/6;mazowieckie;00-635;Warszawa;https://conse.otodom.pl;0
CONSILIANS NIERUCHOMOŚCI;2015-07-21;Topograficzna 6/6;mazowieckie;00-910;Warszawa;https://www.otodom.pl/shop/consilians-nieruchomosci-ID3SOe/;0
Contenta Nieruchomości;2014-01-17;Czeczota 31;mazowieckie;02-607;Warszawa;https://contenta.otodom.pl;0
COREST Sp. z o.o.;2020-09-02;Świeradowska 47;mazowieckie;02-662;Warszawa;https://www.otodom.pl/shop/corest-sp-z-o-o-IDwSfj/;0
CORONA NIERUCHOMOŚCI;2011-04-08;Puławska 1A/3;mazowieckie;02-515;Warszawa;https://www.otodom.pl/shop/corona-nieruchomosci-ID1lSd/;0
Cosmopolitan Nieruchomości;2016-08-08;Kameralna, 3/77;mazowieckie;00-020;Warszawa;https://www.otodom.pl/shop/cosmopolitan-nieruchomosci-ID7uLO/;0
COSQUARE;2021-02-19;Kaliny Jędrusik 1m.68;mazowieckie;01-748;Warszawa;https://cosquare.otodom.pl;0
Cravtt Sp. z o.o.;2019-09-10;Al. Księcia J. Poniatowskiego 1;mazowieckie;03-901;Warszawa;https://www.otodom.pl/shop/cravtt-sp-z-o-o-IDttaE/;0
Creative Grupa;2014-02-05;Szczuki 2 lokal A1;mazowieckie;02-784;Warszawa;https://creative.otodom.pl;0
CREBCON;2018-10-05;Aspekt 67;mazowieckie;01-904;Warszawa;https://www.otodom.pl/shop/crebcon-IDlgdq/;0
Crystal House S.A.;2015-02-04;Belwederska 36/38 D lok. 99;mazowieckie;00-594;Warszawa;https://www.otodom.pl/shop/crystal-house-s-a-ID3yo3/;0
Cubico Nieruchomości Sp. z o.o. Sp. K;2014-05-06;ul. Marszałkowska 62/49;mazowieckie;00-545;Warszawa;https://www.otodom.pl/shop/cubico-nieruchomosci-sp-z-o-o-sp-k-ID2XMW/;0
Cushman & Wakefield Polska Sp. z o.o.;2018-05-08;Rondo Daszyńskiego 2b;mazowieckie;00-843;Warszawa;https://www.otodom.pl/shop/cushman-wakefield-polska-sp-z-o-o-IDgZMc/;0
Cushman & Wakefield Polska Sp. z o.o.;2015-04-15;Pl. Piłsudskiego 1;mazowieckie;00-078;Warszawa;https://www.otodom.pl/shop/cushman-wakefield-polska-sp-z-o-o-ID3GOO/;0
Daily Solutions sp. z o.o.;2016-07-15;Puławska 182;mazowieckie;02-625;Warszawa;https://www.otodom.pl/shop/daily-solutions-sp-z-o-o-ID76Cc/;0
Danelczyk Nieruchomości;2018-11-12;Kazury 19/2;mazowieckie;02-795;Warszawa;https://www.otodom.pl/shop/danelczyk-nieruchomosci-IDlV0Q/;0
Daniel Bród;2018-07-12;Nowoursynowska 145;mazowieckie;02-776;Warszawa;https://www.otodom.pl/shop/daniel-brod-IDilsg/;0
Daniel Budzyński;2019-01-21;al. Jana Pawła II;mazowieckie;00-175;Warszawa;https://www.otodom.pl/shop/daniel-budzynski-IDnlgg/;0
Daniel Zadrożny Nieruchomości;2020-12-08;Perkusyjna 20;mazowieckie;03-029;Warszawa;https://danielzadrozny.otodom.pl;0
Dantex Sp.z o.o. Sp.k;2016-12-20;Płocka 9/11;mazowieckie;01-231;Warszawa;https://www.otodom.pl/shop/dantex-sp-z-o-o-sp-k-ID9iYa/;0
Dardom;2014-08-01;Astronomów 3 lok. 207;mazowieckie;01-450;Warszawa;https://dardom.otodom.pl;0
DARKPOL Dariusz Tarasiewicz;2015-05-15;Towarowa 35 lok. 112;mazowieckie;00-869;Warszawa;https://darkpol.otodom.pl;0
Dayton;2019-05-16;Jerozolimskie 85;mazowieckie;02-001;Warszawa;https://www.otodom.pl/shop/dayton-IDqaxC/;0
DA Real;2017-08-07;Rzeczypospolitej 1;mazowieckie;02-972;Warszawa;https://dareal.otodom.pl;0
Delago.pl;2016-12-07;Solec 81b lok 51;mazowieckie;00-001;Warszawa;https://www.otodom.pl/shop/delago-pl-ID9bRE/;0
Delta Nieruchomości;2018-07-27;Krasińskiego 3;mazowieckie;01-530;Warszawa;https://nieruchomoscidelta.otodom.pl;0
DESIGN & EVENTS Sp. z o.o.;2019-06-11;al. Jana Pawła II 27;mazowieckie;00-867;Warszawa;https://www.otodom.pl/shop/design-events-sp-z-o-o-IDqtc1/;0
DEVELOPER;2016-09-07;Warszawa;mazowieckie;03-149;Warszawa;https://www.otodom.pl/shop/developer-ID83UQ/;0
Developer Market;2017-07-08;Człuchowska 2f/23;mazowieckie;01-100;Warszawa;https://www.otodom.pl/shop/developer-market-IDbvHa/;0
Development Design Group;2015-08-03;Kozietulskiego 1/20;mazowieckie;01-571;Warszawa;https://ddgroup.otodom.pl;0
Diamond Home;2018-01-15;Sokołowska 11;mazowieckie;01-142;Warszawa;https://www.otodom.pl/shop/diamond-home-IDeStx/;0
DJ Consulting Dariusz Jabłoński;2008-10-30;żelazna 67/28;mazowieckie;00-871;Warszawa;https://djconsulting.otodom.pl;0
DM Nieruchomości;2013-03-05;Jodłowa 19;mazowieckie;05-077;Warszawa;https://www.otodom.pl/shop/dm-nieruchomosci-ID2luV/;0
DN HOME JAN ZWOLAK;2018-01-04;Wincentego Rzymowskiego 47 m 166;mazowieckie;02-697;Warszawa;https://www.otodom.pl/shop/dn-home-jan-zwolak-IDeBIQ/;0
Dobra Ziemskie Sp. z o.o.;2020-05-05;Domaniewska 37;mazowieckie;02-672;Warszawa;https://www.otodom.pl/shop/dobra-ziemskie-sp-z-o-o-IDuZcP/;0
Dobre Lokum Sp. z o.o.;2019-01-31;Bobrowiecka 3A lokal 100;mazowieckie;00-728;Warszawa;https://www.otodom.pl/shop/dobre-lokum-sp-z-o-o-IDnGhy/;0
DOBRE MIEJSCE biuro nieruchomości;2019-09-20;Aleja Jana Pawła II 27;mazowieckie;00-867;Warszawa;https://dobremiejsce24.otodom.pl;0
Dobre Nieruchomości;2015-04-21;Heleny Junkiewicz 2A;mazowieckie;03-543;Warszawa;https://steel.otodom.pl;0
DomBialoleka.pl;2015-11-25;Berensona 32;mazowieckie;03-287;Warszawa;https://DomBialoleka.otodom.pl;0
Dom-Expert Nieruchomości;2020-02-05;KASPRZAKA  31/211;mazowieckie;01-234;Warszawa;https://dom-expert-waw.otodom.pl;0
DominiuM;2017-05-15;Bartoszewicza 1c;mazowieckie;00-337;Warszawa;https://www.otodom.pl/shop/dominium-IDaZwy/;0
Dominor Nieruchomości;2015-03-29;Nowy Świat 33 lok. 13;mazowieckie;00-029;Warszawa;https://dominor.otodom.pl;0
domnet.waw. sp.zo.o.;2020-09-01;Lektykarska 20;mazowieckie;01-687;Warszawa;https://www.otodom.pl/shop/domnet-waw-sp-zo-o-IDwPMj/;0
Domodo Nieruchomości;2018-08-31;Trakt Lubelski 140/14/1;mazowieckie;04-790;Warszawa;https://www.otodom.pl/shop/domodo-nieruchomosci-IDk8gY/;0
domowo.pl;2021-03-18;Herbu Janina 3/96;mazowieckie;02-972;Warszawa;https://www.otodom.pl/shop/domowo-pl-IDxdvC/;0
Domo Center;2013-09-05;Mazowiecka 12;mazowieckie;00-048;Warszawa;https://domo.otodom.pl;0
Domo Expert;2018-06-13;Aleje Jerozolimskie 198/4;mazowieckie;02-486;Warszawa;https://domo-expert.otodom.pl;0
DOMUS NOVA;2018-05-16;F. Klimczaka 8A lok. 66;mazowieckie;02-797;Warszawa;https://domusnova.otodom.pl;0
Dom Development S.A;2015-12-22;Pl. Piłsudskiego 3;mazowieckie;00-078;Warszawa;https://www.otodom.pl/shop/dom-development-s-a-ID5fkb/;0
Donna Estate;2021-01-13;Bielawska 6 lok 55;mazowieckie;02-511;Warszawa;https://www.otodom.pl/shop/donna-estate-IDvID1/;0
Doradca ds nieruchomości Krzysztof Zieliński;2020-09-02;Kłobucka 6a;mazowieckie;02-699;Warszawa;https://www.otodom.pl/shop/doradca-ds-nieruchomosci-krzysztof-zielinski-IDwSgb/;0
Doradca Mieszkaniowy;2021-01-04;ul. Wrzesińska 4;mazowieckie;03-713;Warszawa;https://www.otodom.pl/shop/doradca-mieszkaniowy-IDvxMn/;0
Doradztwo Bartosz Malinowski;2020-04-22;Puławska 134/9;mazowieckie;02-624;Warszawa;https://www.otodom.pl/shop/doradztwo-bartosz-malinowski-IDuSJQ/;0
Doradztwo Ekonomiczne Arystoteles Domżała;2016-06-01;Sułkowicka 2/4 mieszkania56;mazowieckie;02-605;Warszawa;https://www.otodom.pl/shop/doradztwo-ekonomiczne-arystoteles-domzala-ID6hvB/;0
Dorien Sp. z o.o.;2018-09-11;al. Szucha 11a/1;mazowieckie;00-580;Warszawa;https://www.otodom.pl/shop/dorien-sp-z-o-o-IDkzwO/;0
Duethome-Biuro Obrotu Nieruchomościami;2017-11-09;Al. Jerozolimskie47/10;mazowieckie;00-697;Warszawa;https://www.otodom.pl/shop/duethome-biuro-obrotu-nieruchomosciami-IDdENG/;0
DW House;2019-03-26;Prawnicza 56;mazowieckie;02-495;Warszawa;https://www.otodom.pl/shop/dw-house-IDp0t2/;0
Dynamo Mobilizer;2019-01-17;Obrońców Tobruku 21;mazowieckie;01-494;Warszawa;https://www.otodom.pl/shop/dynamo-mobilizer-IDmx9a/;0
DZIAŁKOLAND.PL;2016-07-15;ul. Młynarska 42/115;mazowieckie;01-171;Warszawa;https://www.otodom.pl/shop/dzialkoland-pl-ID7kEk/;0
Easy Rent Real Estate;2020-08-12;Nowogrodzka 31;mazowieckie;00-511;Warszawa;https://www.otodom.pl/shop/easy-rent-real-estate-IDwrqT/;0
E-dom nieruchomości;2017-06-07;Ks.J.Popiełuszki 11 lok 52;mazowieckie;01-595;Warszawa;https://www.otodom.pl/shop/e-dom-nieruchomosci-IDb7P4/;0
Efekt Development;2015-11-17;Wędkarska 2;mazowieckie;04-869;Warszawa;https://www.otodom.pl/shop/efekt-development-ID4ZJJ/;0
EKSPERCI.pro;2018-04-17;Mokotowska 1;mazowieckie;00-640;Warszawa;https://www.otodom.pl/shop/eksperci-pro-IDh1yU/;0
EkspertPremium Sp. z o.o.;2020-10-24;Jaktorowska 5A/20;mazowieckie;01-202;Warszawa;https://www.otodom.pl/shop/ekspertpremium-sp-z-o-o-IDvfs1/;0
EK NIERUCHOMOŚCI;2016-03-04;Zielone Zacisze 1/419;mazowieckie;03-294;Warszawa;https://www.otodom.pl/shop/ek-nieruchomosci-ID5UXN/;0
ElHouse;2015-03-26;Leszno 34/36 lok.38;mazowieckie;01-199;Warszawa;https://www.otodom.pl/shop/elhouse-ID3EkM/;0
Elite Estate;2020-01-21;Trakt Lubelski 253;mazowieckie;04-667;Warszawa;https://www.otodom.pl/shop/elite-estate-IDufr9/;0
Elite Real Estate;2018-08-13;Dzielna 21;mazowieckie;01-029;Warszawa;https://elitere.otodom.pl;0
ELORO Agencja Nieruchomości;2018-06-11;Wolność 3A lok.B;mazowieckie;01-018;Warszawa;https://eloro.otodom.pl;0
Elpro Development S.A.;2016-06-16;Puławska 2B;mazowieckie;02-566;Warszawa;https://www.otodom.pl/shop/elpro-development-s-a-ID71Q2/;0
ELWO Nieruchomości;2019-11-28;Zagłoby 16F;mazowieckie;02-495;Warszawa;https://www.otodom.pl/shop/elwo-nieruchomosci-IDtP8I/;0
Emco Nieruchomości;2021-04-09;Grażyny 15;mazowieckie;02-548;Warszawa;https://www.otodom.pl/shop/emco-nieruchomosci-IDxlDB/;0
EMDOM Sp. zo.o.;2017-03-16;Wrzesińska, 12/U2;mazowieckie;03-713;Warszawa;https://63.otodom.pl;0
Emerald Real Estate Sp. z o.o.;2021-01-19;Symboliczna 3/131;mazowieckie;01-252;Warszawa;https://emerald.otodom.pl;0
Emidom;2014-07-10;Odolańska 12/2;mazowieckie;02-560;Warszawa;https://www.otodom.pl/shop/emidom-ID37e1/;0
EMIS Nieruchomości Emilia Sobolewska;2020-10-26;Prochowa 42 lok. 30;mazowieckie;04-388;Warszawa;https://www.otodom.pl/shop/emis-nieruchomosci-emilia-sobolewska-IDvhFU/;0
Emitel S.A.;2015-06-12;F. Klimczaka 1;mazowieckie;02-797;Warszawa;https://www.otodom.pl/shop/emitel-s-a-ID3O7c/;0
EMK Nieruchomości;2018-11-30;Korkowa 94;mazowieckie;04-519;Warszawa;https://www.otodom.pl/shop/emk-nieruchomosci-IDm0OU/;0
EMMERSON;2018-11-13;Zgrupowania AK Kampinos 2;mazowieckie;01-943;Warszawa;https://www.otodom.pl/shop/emmerson-IDm0MA/;0
Empatia Nieruchomości;2018-04-13;Bielany;mazowieckie;01-873;Warszawa;https://www.otodom.pl/shop/empatia-nieruchomosci-IDgWw6/;0
EMPIRE BROKERS EMMA MOSS, ADRIAN WILANOWSKI Sp. j.;2021-04-02;Tamka 18/7;mazowieckie;00-349;Warszawa;https://www.otodom.pl/shop/empire-brokers-emma-moss-adrian-wilanowski-sp-j-IDxj8U/;0
Empire Real Estate;2021-02-13;Długa 29/226;mazowieckie;00-238;Warszawa;https://www.otodom.pl/shop/empire-real-estate-IDvTI0/;0
EMS Michał Stefanowicz;2018-05-22;Pięciolinii 6/6;mazowieckie;02-785;Warszawa;https://www.otodom.pl/shop/ems-michal-stefanowicz-IDhLgQ/;0
EMvenTo Emilia Tomalska/METROHOUSE;2019-06-26;Żelazna 28/30;mazowieckie;00-832;Warszawa;https://www.otodom.pl/shop/emvento-emilia-tomalska-metrohouse-IDqyhS/;0
ENKLAWA  Elzbieta Wencek;2014-07-08;Wejnerta 21/23 lok.8;mazowieckie;02-508;Warszawa;https://www.otodom.pl/shop/enklawa-elzbieta-wencek-ID36Wh/;0
ENTARIUS;2007-09-26;Al. KEN 51 lok. U 18;mazowieckie;02-797;Warszawa;https://www.otodom.pl/shop/entarius-ID89d/;0
ENTA NIERUCHOMOŚCI Sp. z o.o;2020-08-06;Chmielna 2/31;mazowieckie;00-020;Warszawa;https://entanieruchomosci.otodom.pl;0
En Casa Premium Real Estate;2014-11-19;Studencka 55;mazowieckie;02-735;Warszawa;https://encasa.otodom.pl;0
EOS KSI Spółka z o.o.;2018-06-04;Bitwy Warszawskiej 1920 r. 7a;mazowieckie;02-366;Warszawa;https://www.otodom.pl/shop/eos-ksi-spolka-z-o-o-IDi4BV/;0
EPJ Sp. z o.o.;2017-11-25;Malborska 3 lok. U-4.2;mazowieckie;03-286;Warszawa;https://www.otodom.pl/shop/epj-sp-z-o-o-IDdQCQ/;0
Espiro Investment;2020-05-20;Radzymińska 230;mazowieckie;03-674;Warszawa;https://www.otodom.pl/shop/espiro-investment-IDw2Lz/;0
ESSENTIAL PARTNER;2021-03-24;Inflancka;mazowieckie;00-189;Warszawa;https://www.otodom.pl/shop/essential-partner-IDxfOj/;0
Estate Hub;2020-09-22;al. jerozolimskie 93;mazowieckie;02-001;Warszawa;https://www.otodom.pl/shop/estate-hub-IDv2OG/;0
Estate Me;2016-03-03;Hoża 5/7 lok.73;mazowieckie;00-528;Warszawa;https://estateme.otodom.pl;0
